source_record_id,vehicle_ref,owner_first_name,owner_last_name,event_type,event_state,event_date
TTL-7QMWCAPVG2,VH-5419353416,SYNGIV-Pespy,SYNFAM-Dxtes,title_record,DE,2021-07-24
TTL-3W9OQE1RDZ,VH-5419353416,SYNGIV-Pespy,SYNFAM-Dxtes,ownership_change,NY,2023-12-26
TTL-0NSOLT79H7,VH-5419353416,SYNGIV-Pespy,SYNFAM-Dxtes,record_update,DE,2024-09-15
TTL-EPMMEMPVL2,VH-5419353416,SYNGIV-Pwpy,SYNFAM-Xlclgtwwl,record_update,NY,2026-02-20
TTL-14PE5KVUNN,VH-2758591602,SYNGIV-Ufly,SYNFAM-Depaspyd,title_record,PA,2020-08-02
TTL-94UQ8L275D,VH-2758591602,SYNGIV-P,SYNFAM-Mfewpc,ownership_change,PA,2024-06-16
TTL-4N0ORDWUFS,VH-2758591602,SYNGIV-Ufly,SYNFAM-Depaspyd,record_update,DE,2025-02-20
TTL-64XNMH6CGR,VH-2758591602,SYNGIV-Ufly,SYNFAM-Depaspyd,record_update,DE,2026-03-17
TTL-X9V7BAGI1X,VH-4077306952,SYNGIV-M,SYNFAM-Xnnfwwl,title_record,DE,2020-10-03
TTL-P0E7GVWX2F,VH-4077306952,SYNGIV-Mctly,SYNFAM-Xnnfwwl,ownership_change,NJ,2024-02-25
TTL-38NSBS09ZR,VH-4077306952,SYNGIV-M,SYNFAM-Xnnfwwl,record_update,DE,2025-05-01
TTL-T8XWANFYBD,VH-4077306952,SYNGIV-Mpcylcoz,SYNFAM-Lcczjz,record_update,,2025-08-28
TTL-B7CFIOAVTG,VH-6455834792,SYNGIV-Wftd,SYNFAM-Mpyytyrpc,title_record,NJ,2021-09-08
TTL-DQGLH88RJO,VH-6455834792,SYNGIV-Wftd,SYNFAM-Mpyytyrpc,ownership_change,DE,2023-08-21
TTL-7QQCS8WEQT,VH-6455834792,SYNGIV-Nzwty,SYNFAM-Mpyytyrpc,record_update,DE,2024-10-14
TTL-Q5TPIH1ZLV,VH-6455834792,SYNGIV-Wftd,SYNFAM-MPYYTYRPC,record_update,NJ,2024-12-26
TTL-TY61SKE31A,VH-4742791011,SYNGIV-W,SYNFAM-Zceprl,title_record,DE,2021-07-18
TTL-Y6XAOAAVJH,VH-4742791011,SYNGIV-Wfvp,SYNFAM-Zceprl,ownership_change,PA,2024-01-09
TTL-K5IZLA7EAU,VH-4742791011,SYNGIV-Wfvp,SYNFAM-Zceprl,record_update,DE,2025-04-21
TTL-48ETN6E8B6,VH-4742791011,SYNGIV-L,SYNFAM-Zceprl,record_update,PA,2026-01-18
TTL-XUG6531SWR,VH-9458231706,SYNGIV-Alfw,SYNFAM-Ozdd,title_record,NY,2020-08-11
TTL-670W4EXYSY,VH-9458231706,SYNGIV-Alfw,SYNFAM-Ozdd,ownership_change,DE,2023-10-14
TTL-CZFKZZJPM2,VH-9458231706,SYNGIV-Cldfw,SYNFAM-Ozdd,record_update,NY,2025-08-24
TTL-BX8S7CLXUN,VH-9458231706,SYNGIV-Alfw,SYNFAM-Ozdd,record_update,DE,2025-10-26
TTL-FV3LS8GNEF,VH-0973064571,SYNGIV-Alxpwl,SYNFAM-Decltrse,title_record,DE,2022-06-26
TTL-HJCPOT5X0G,VH-0973064571,SYNGIV-Alxpwl,SYNFAM-Decltrse,ownership_change,NY,2024-02-12
TTL-4D1CWBRA2N,VH-0973064571,SYNGIV-Alxpwl,SYNFAM-Decltrse,record_update,DE,2025-02-21
TTL-UD7DAWP7UF,VH-0973064571,SYNGIV-Dspct,SYNFAM-Nwlj,record_update,NY,2025-06-23
TTL-HOP6PXAGFA,VH-7310864529,SYNGIV-U,SYNFAM-Wlyrtwwp,title_record,NY,2022-07-22
TTL-H1WWJ93X8C,VH-7310864529,SYNGIV-pNdlc,SYNFAM-Dlwlklc,ownership_change,DE,2023-10-08
TTL-JUK8X5JDKX,VH-7310864529,SYNGIV-Utww,SYNFAM-Wlyrtwwp,record_update,NY,2025-07-23
TTL-F78BYZ745U,VH-7310864529,SYNGIV-Utww,SYNFAM-Wlyrtwwp,record_update,DE,2026-03-29
TTL-PT3R88YZO5,VH-2406481985,SYNGIV-Ltwj,SYNFAM-zGnv,title_record,NC,2021-04-19
TTL-XJ5NP3SHC4,VH-2406481985,SYNGIV-Ltwj,SYNFAM-Gznv,ownership_change,DE,2024-03-03
TTL-93AJOZFJZZ,VH-2406481985,SYNGIV-Nspwdpl,SYNFAM-Gznv,record_update,NC,2025-03-06
TTL-F0ZFISKWGJ,VH-2406481985,SYNGIV-Ltwj,SYNFAM-Gznv,record_update,DE,2026-02-15
TTL-KJL2TNQBD3,VH-7902159919,SYNGIV-Ulsvt,SYNFAM-Mldez,title_record,DE,2021-07-07
TTL-X0K34WSFVD,VH-7902159919,SYNGIV-Upzw,SYNFAM-Dzyr,ownership_change,MD,2024-04-07
TTL-R57J8AYTET,VH-7902159919,SYNGIV-Ulsvt,SYNFAM-Mldez,record_update,DE,2025-03-03
TTL-9SG1QTQC0B,VH-7902159919,SYNGIV-Ulsvt,SYNFAM-Mldez,record_update,MD,2026-02-03
TTL-QVLGJCO26I,VH-1297445953,SYNGIV-Ulkxty,SYNFAM-Lnzdel,title_record,MD,2021-09-21
TTL-NHLETH30W9,VH-1297445953,SYNGIV-Ulkxty,SYNFAM-Lnzdel,ownership_change,DE,2023-10-13
TTL-OZPQ7BKWXR,VH-1297445953,SYNGIV-P,SYNFAM-Lnzdel,record_update,MD,2025-09-13
TTL-9H1DA5H1X5,VH-1297445953,SYNGIV-U,SYNFAM-Lnzdel,record_update,DE,2026-07-06
TTL-XVQK597JJV,VH-2341846152,SYNGIV-Dslbfteel,SYNFAM-Xzclwpd,title_record,NJ,2022-05-21
TTL-HTZLHA65SV,VH-2341846152,SYNGIV-Rclye,SYNFAM-Xzclwpd,ownership_change,DE,2023-10-05
TTL-KI1SCF9IYQ,VH-2341846152,SYNGIV-Rclye,SYNFAM-Xzclwpd,record_update,NJ,2025-10-22
TTL-EN4WSFEL8F,VH-2341846152,SYNGIV-Rclye,SYNFAM-Xzclwpd,record_update,DE,2026-02-05
TTL-AHIG6PPJAN,VH-8541669266,SYNGIV-Xlctl,SYNFAM-Czdpww,title_record,DE,2022-05-15
TTL-BIC2KS9ANL,VH-8541669266,SYNGIV-Xlctl,SYNFAM-Czdpww,ownership_change,PA,2024-03-02
TTL-CORJ20FIHV,VH-8541669266,SYNGIV-X,SYNFAM-Vclw,record_update,PA,2025-02-07
TTL-MUMZMI303L,VH-8541669266,SYNGIV-Xlct,SYNFAM-Czdpww,record_update,DE,2026-06-10
TTL-ISQ5VKSH6E,VH-3071229836,SYNGIV-Xlcnz,SYNFAM-Rclgpd,title_record,DE,2021-07-12
TTL-0O3JDQDEF8,VH-3071229836,SYNGIV-Elvfxt,SYNFAM-Uzsydzy,ownership_change,DE,2023-12-30
TTL-S1185HOOP2,VH-3071229836,SYNGIV-Xlcn,SYNFAM-Rclgpd,record_update,MD,2024-01-25
TTL-C8V6FGU4R2,VH-3071229836,SYNGIV-Xlcnz,SYNFAM-Rclgpd,record_update,MD,2025-05-04
TTL-YMZRFY99RY,VH-8172176119,SYNGIV-OPYYTD,SYNFAM-Wwzjo,title_record,PA,2020-11-11
TTL-Q8VQEI04HW,VH-8172176119,SYNGIV-Mctly,SYNFAM-Wjgpcd,ownership_change,DE,2024-02-26
TTL-C16VNB5ZNB,VH-8172176119,SYNGIV-Opyytd,SYNFAM-Wwzjo,record_update,PA,2024-09-24
TTL-MZE0Z49DXA,VH-8172176119,SYNGIV-Opyytd,SYNFAM-Wwjzo,record_update,DE,2026-04-25
TTL-JNLIJY23SE,VH-9344706754,SYNGIV-Vzcj,SYNFAM-fXyzk,title_record,FL,2021-10-18
TTL-K0OKSGCX18,VH-9344706754,SYNGIV-Mzyytp,SYNFAM-Xfyzk,ownership_change,DE,2024-03-04
TTL-XFZSJELCYV,VH-9344706754,SYNGIV-Mzyytp,SYNFAM-Xfyzk,record_update,FL,2025-02-20
TTL-LK6IP8I64O,VH-9344706754,SYNGIV-Mzyyt,SYNFAM-Xfyzk,record_update,DE,2026-06-14
TTL-0MT38FF79Z,VH-1436368181,SYNGIV-Ejwpc,SYNFAM-Detwwpc,title_record,DE,2021-09-22
TTL-0OZK8TQWT5,VH-1436368181,SYNGIV-Ejwpc,SYNFAM-Detwwpc,ownership_change,NY,2023-12-22
TTL-IFMHXKELMZ,VH-1436368181,SYNGIV-Ejwpc,SYNFAM-Detwwpc,record_update,NY,2025-03-29
TTL-I3KGZ0UQWM,VH-1436368181,SYNGIV-E,SYNFAM-Atpcnp,record_update,DE,2026-03-03
TTL-DLUTV6K7HK,VH-8947269766,SYNGIV-Olytpw,SYNFAM-Olgtd,title_record,DE,2022-01-25
TTL-NYX8RVJYOM,VH-8947269766,SYNGIV-Etxzes,SYNFAM-Sptyk,ownership_change,MD,2024-01-06
TTL-URN603RNIO,VH-8947269766,SYNGIV-Olytpw,SYNFAM-Olgtd,record_update,MD,2025-08-12
TTL-A9DPVGVESZ,VH-8947269766,SYNGIV-Olytpw,SYNFAM-Olgtd,record_update,DE,2025-10-22
TTL-8F0R18FDKW,VH-5515748368,SYNGIV-N,SYNFAM-Nzwpxly,title_record,PA,2021-11-28
TTL-DRE97TKST9,VH-5515748368,SYNGIV-Cpmpnnl,SYNFAM-Nzwpxly,ownership_change,DE,2024-01-26
TTL-915Z5GZ9OS,VH-5515748368,SYNGIV-Nzwp,SYNFAM-Nzwpxly,record_update,DE,2024-10-14
TTL-IBW0EMTCXP,VH-5515748368,SYNGIV-Nzwp,SYNFAM-Nzw pxly,record_update,PA,2026-02-06
TTL-URX3765AIF,VH-3928021183,SYNGIV-Czdplyy,SYNFAM-Alcvpc,title_record,DE,2021-03-24
TTL-FPOP9KHWQZ,VH-3928021183,SYNGIV-Czpdlyy,SYNFAM-Alcvpc,ownership_change,PA,2023-12-09
TTL-JAF6I7HM1T,VH-3928021183,SYNGIV-Lwptds,SYNFAM-Czoctrfpk,record_update,DE,2025-06-24
TTL-I7UBAPM4K0,VH-3928021183,SYNGIV-C,SYNFAM-ALCVPC,record_update,PA,2026-05-20
TTL-RFF5J4WLUQ,VH-6717803018,SYNGIV-Xpdvpcpx,SYNFAM-Cpddwpc,title_record,NC,2021-02-19
TTL-4ZBHUK9ZI3,VH-6717803018,SYNGIV-Xpdvpcpx,SYNFAM-Cpddwpc,ownership_change,DE,2024-07-03
TTL-GIU25HH31R,VH-6717803018,SYNGIV-Pwtklmpes,SYNFAM-Nslyr,record_update,DE,2025-02-07
TTL-IX5IIRJ9E3,VH-6717803018,SYNGIV-X,SYNFAM-Cpddwpc,record_update,NC,2026-05-27
TTL-O07JPPIASH,VH-6986293477,SYNGIV-Eclnj,SYNFAM-Lwml,title_record,DE,2021-10-07
TTL-862J95NXJS,VH-6986293477,SYNGIV-Elyltcj,SYNFAM-Dslctq,ownership_change,DE,2024-07-24
TTL-PAXXO1ZMIG,VH-6986293477,SYNGIV-Eclnj,SYNFAM-Lwml,record_update,NJ,2025-09-09
TTL-TA4ZVMD9C3,VH-6986293477,SYNGIV-Eclnj,SYNFAM-Lwml,record_update,NJ,2026-06-01
TTL-ZELKYZXXDQ,VH-5376982671,SYNGIV-Xlv,SYNFAM-Spxmcpp,title_record,DE,2022-05-03
TTL-FPJYZX3FNM,VH-5376982671,SYNGIV-Nsctdetl,SYNFAM-Dlfntpc,ownership_change,MD,2023-11-04
TTL-Y72A99OFGE,VH-5376982671,SYNGIV-Xlv,SYNFAM-Spxmcpp,record_update,MD,2025-01-10
TTL-1B5ZA9DE02,VH-5376982671,SYNGIV-Xlv,SYNFAM-Spxmcpp,record_update,DE,2026-04-08
TTL-XDPYOFWEAZ,VH-9722838701,SYNGIV-Zhpy,SYNFAM-Mteeypc,title_record,DE,2020-10-17
TTL-ZQJX3Z2SR0,VH-9722838701,SYNGIV-U,SYNFAM-Mteeypc,ownership_change,VA,2023-12-12
TTL-KQOF58XZL6,VH-9722838701,SYNGIV-Zhpy,SYNFAM-Mte eypc,record_update,VA,2025-10-28
TTL-89EFVJ6ABI,VH-9722838701,SYNGIV-Zhpy,SYNFAM-Mteeypc,record_update,DE,2026-06-20
TTL-VBLE6T0QM0,VH-8345331126,SYNGIV-Xlesph,SYNFAM-Gzytpc,title_record,NJ,2021-03-19
TTL-C0W7BJ2LZH,VH-8345331126,SYNGIV-Xlcj,SYNFAM-Mrlmj,ownership_change,NJ,2024-05-24
TTL-MZXB9QADXJ,VH-8345331126,SYNGIV-Xlcj,SYNFAM-Mrlmj,record_update,DE,2025-05-23
TTL-75YP1MHYWV,VH-8345331126,SYNGIV-Xlcj,SYNFAM-Mlrmj,record_update,DE,2026-05-19
TTL-8ME8QZMJZ6,VH-8005050498,SYNGIV-Pwwtd,SYNFAM-Rlcntl,title_record,PA,2021-07-13
TTL-B48TJ266YC,VH-8005050498,SYNGIV-Ufwtp,SYNFAM-Rlcntl,ownership_change,DE,2023-11-29
TTL-1Y4ZW6BRQI,VH-8005050498,SYNGIV-Pwwtd,SYNFAM-Rlcntl,record_update,PA,2024-08-16
TTL-FPV7WFH627,VH-8005050498,SYNGIV-Pwwtd,SYNFAM-Rlcntl,record_update,DE,2025-02-20
TTL-A5ZGHP4ABP,VH-0679501859,SYNGIV-Otlyl,SYNFAM-Ofyslx,title_record,DE,2021-01-14
TTL-9ZB3DF01BL,VH-0679501859,SYNGIV-X,SYNFAM-Ofyslx,ownership_change,NC,2024-03-21
TTL-7UA3Q8TKVI,VH-0679501859,SYNGIV-Otlyl,SYNFAM-Ofyslx,record_update,NC,2025-10-17
TTL-PFA43G4O7D,VH-0679501859,SYNGIV-Otlyl,SYNFAM-Ofyslx,record_update,DE,2026-04-27
TTL-LQ9LOHV2BH,VH-1139158799,SYNGIV-Nlcwz,SYNFAM-Xlestd,title_record,MD,2021-05-21
TTL-MW258UEHLV,VH-1139158799,SYNGIV-lNcwzd,SYNFAM-Xlestd,ownership_change,DE,2024-02-18
TTL-N6TPTGMKX5,VH-1139158799,SYNGIV-Uzylesly,SYNFAM-Ozfrspcej,record_update,DE,2025-06-11
TTL-9IJQ064DQW,VH-1139158799,SYNGIV-N,SYNFAM-Xlestd,record_update,MD,2026-06-19
TTL-ZT41VSRTI1,VH-7820005927,SYNGIV-Czrpc,SYNFAM-Uzsyyj,title_record,DE,2021-01-03
TTL-R9OKM3EPTE,VH-7820005927,SYNGIV-Czrpc,SYNFAM-Uzsyyj,ownership_change,MD,2024-05-13
TTL-4HEGRK9BNI,VH-7820005927,SYNGIV-Ctnslco,SYNFAM-Ednstcslce,record_update,MD,2024-06-20
TTL-8Z9SDBLBW5,VH-7820005927,SYNGIV-C,SYNFAM-Uzsyyj,record_update,DE,2024-12-16
TTL-ARHBRHV6C7,VH-4104630382,SYNGIV-P,SYNFAM-Opepcd,title_record,DE,2021-09-29
TTL-KJGF0WOOCU,VH-4104630382,SYNGIV-Pwml,SYNFAM-Opepcd,ownership_change,DE,2024-07-22
TTL-AFWVCI6FW0,VH-4104630382,SYNGIV-Pwml,SYNFAM-Opepcd,record_update,PA,2025-01-24
TTL-YL6NFGE7XM,VH-4104630382,SYNGIV-Mclyozy,SYNFAM-Oppecd,record_update,PA,2025-06-20
TTL-289LFKXISQ,VH-2434669022,SYNGIV-S,SYNFAM-Qlwnz,title_record,DE,2021-04-19
TTL-PIBGXB8L66,VH-2434669022,SYNGIV-pSmpc,SYNFAM-Qlwnz,ownership_change,MD,2024-01-29
TTL-86OQ0CSKGY,VH-2434669022,SYNGIV-Sclapc,SYNFAM-Eljwzc,record_update,MD,2025-01-28
TTL-MANLNRPQ22,VH-2434669022,SYNGIV-Spmpc,SYNFAM-Qlnwz,record_update,DE,2025-03-14
TTL-K3KSDMSHIS,VH-7172803505,SYNGIV-Lyopc,SYNFAM-Htw wtlxd,title_record,DE,2022-05-13
TTL-TU8R3TY85M,VH-7172803505,SYNGIV-Lyopc,SYNFAM-Htwwtlxd,ownership_change,PA,2023-10-26
TTL-VC5BQYF294,VH-7172803505,SYNGIV-Uply,SYNFAM-Htwwtlxd,record_update,DE,2025-06-29
TTL-87SRXSLHO3,VH-7172803505,SYNGIV-Lyopc,SYNFAM-Htwwtlxd,record_update,PA,2025-12-31
TTL-4APPV6C8L4,VH-6088003294,SYNGIV-Wtyol,SYNFAM-Mpytyepyot,title_record,DE,2020-08-29
TTL-FHQBGZQ672,VH-6088003294,SYNGIV-Wlelyjl,SYNFAM-Wpnwltc,ownership_change,MD,2023-09-19
TTL-9PWVANNX1N,VH-6088003294,SYNGIV-W,SYNFAM-Mpytyepyot,record_update,DE,2025-01-04
TTL-PDJCZ87B3O,VH-6088003294,SYNGIV-Wtyol,SYNFAM-Mpytyepyot,record_update,MD,2025-01-29
TTL-PHQ3MMLDPJ,VH-0952874203,SYNGIV-Xtnslpw,SYNFAM-Aljyp,title_record,MD,2021-05-08
TTL-SL675IKSCJ,VH-0952874203,SYNGIV-Xtnslpw,SYNFAM-Aljyp,ownership_change,MD,2023-12-05
TTL-OUDBQVEE9E,VH-0952874203,SYNGIV-X,SYNFAM-Aljyp,record_update,DE,2025-03-19
TTL-UL0Q6OY8EP,VH-0952874203,SYNGIV-Xlcj,SYNFAM-Rfpccpcz,record_update,DE,2025-09-05
TTL-RIY6L930PQ,VH-2485546527,SYNGIV-Mlcmlcl,SYNFAM-Cpfepc,title_record,DE,2020-11-28
TTL-11RQ4CXQEZ,VH-2485546527,SYNGIV-Mlcmlc,SYNFAM-CPFEPC,ownership_change,NY,2024-06-13
TTL-QH60BQDZTU,VH-2485546527,SYNGIV-Mlcmlcl,SYNFAM-Cpfepc,record_update,NY,2024-11-24
TTL-KLPZDPUTLZ,VH-2485546527,SYNGIV-M,SYNFAM-Pfcpdet,record_update,,2026-04-26
TTL-NSPDWVO0Q2,VH-1344573270,SYNGIV-Zotwtl,SYNFAM-Apcdzy,title_record,DE,2020-10-22
TTL-3HQO0G0Q4B,VH-1344573270,SYNGIV-Zotwtl,SYNFAM-Apcdzy,ownership_change,DE,2023-12-12
TTL-UO9K0HR718,VH-1344573270,SYNGIV-Z,SYNFAM-Apcdzy,record_update,PA,2025-11-02
TTL-Y1LG2VDYA4,VH-1344573270,SYNGIV-Mctly,SYNFAM-Apcdzy,record_update,PA,2026-01-06
TTL-VNBBPWRY8R,VH-1011659119,SYNGIV-Xprly,SYNFAM-Yrfjpy,title_record,PA,2021-09-22
TTL-BY0B5DWKJG,VH-1011659119,SYNGIV-Wlpyl,SYNFAM-YRFJPY,ownership_change,DE,2023-10-03
TTL-TROM8USP20,VH-1011659119,SYNGIV-Xprly,SYNFAM-Yrfjpy,record_update,PA,2024-12-07
TTL-MJOE2DKKKM,VH-1011659119,SYNGIV-X,SYNFAM-Yrfjpy,record_update,DE,2025-12-02
TTL-2B0OPVWHQM,VH-8816036120,SYNGIV-Upyyj,SYNFAM-Xlesph,title_record,DE,2022-06-29
TTL-EVY5FPH25X,VH-8816036120,SYNGIV-Upddtnl,SYNFAM-Mzyep,ownership_change,PA,2024-07-25
TTL-2FLSDQ3O3U,VH-8816036120,SYNGIV-Upyyj,SYNFAM-Xlesph,record_update,DE,2025-07-22
TTL-BKT6IYL8D4,VH-8816036120,SYNGIV-U,SYNFAM-Xlesph,record_update,PA,2025-09-07
TTL-BLJ9EN903X,VH-9571038655,SYNGIV-X,SYNFAM-Bft yelytwwl,title_record,DE,2022-05-04
TTL-OEDC6L0JTL,VH-9571038655,SYNGIV-Xpctddl,SYNFAM-Bftyelytwwl,ownership_change,SC,2024-04-08
TTL-OIWWR5G0OS,VH-9571038655,SYNGIV-Xlcwpyp,SYNFAM-Lpwtyr,record_update,SC,2024-05-19
TTL-EHUN5HLL1R,VH-9571038655,SYNGIV-Xpctddl,SYNFAM-Bftyelytwwl,record_update,DE,2024-09-02
TTL-K0G2ZF679R,VH-0826106335,SYNGIV-Vlxpczy,SYNFAM-Dzxaat,title_record,DE,2021-05-23
TTL-OYAHTVODPX,VH-0826106335,SYNGIV-Wlyozy,SYNFAM-Xptdpc,ownership_change,NJ,2023-09-19
TTL-5G6WVWBZCI,VH-0826106335,SYNGIV-Vlxpczy,SYNFAM-Dzxaat,record_update,DE,2025-10-24
TTL-GT5WOEL80M,VH-0826106335,SYNGIV-Vlxpczy,SYNFAM-Dzxaat,record_update,NJ,2026-02-05
TTL-IUWX587JGM,VH-8283792082,SYNGIV-Xlcj,SYNFAM-Qctld,title_record,DE,2021-11-11
TTL-WUJPHWOOL9,VH-8283792082,SYNGIV-Nlcw,SYNFAM-Qctld,ownership_change,SC,2023-08-07
TTL-CHIMF92LS2,VH-8283792082,SYNGIV-Xlcj,SYNFAM-Qctld,record_update,DE,2025-01-17
TTL-6F11UB021U,VH-8283792082,SYNGIV-Xlcj,SYNFAM-Qctld,record_update,SC,2025-05-30
TTL-37H1GBQM59,VH-9862082791,SYNGIV-Uzcoly,SYNFAM-Algwpyvz,title_record,DE,2022-03-27
TTL-I905G9J568,VH-9862082791,SYNGIV-Uzcoly,SYNFAM-Algwpyvz,ownership_change,DE,2024-05-20
TTL-AEX6U6EV2N,VH-9862082791,SYNGIV-Dlxfpw,SYNFAM-Nlyz,record_update,MD,2025-10-15
TTL-XHAG2PUF1Z,VH-9862082791,SYNGIV-Uzcoly,SYNFAM-Alg wpyvz,record_update,MD,2026-05-31
TTL-IX2SPKF71G,VH-4566911869,SYNGIV-Yzp,SYNFAM-Nlmtypdd,title_record,DE,2022-07-03
TTL-O8T2YH06A3,VH-4566911869,SYNGIV-Y,SYNFAM-Nlmtypdd,ownership_change,MD,2024-06-17
TTL-5ER2P5VI16,VH-4566911869,SYNGIV-Yzp,SYNFAM-Nlm typdd,record_update,DE,2025-07-08
TTL-BIZ8QQI9BC,VH-4566911869,SYNGIV-DJOYPJ,SYNFAM-Lccpozyoz,record_update,MD,2026-02-10
TTL-UQSWUUCHJE,VH-8236894955,SYNGIV-Dlxfpw,SYNFAM-Vppqpc,title_record,DE,2021-09-04
TTL-PG2WF03JTV,VH-8236894955,SYNGIV-Wpzy,SYNFAM-Zdeppy,ownership_change,DE,2024-07-13
TTL-TKYQECLVPO,VH-8236894955,SYNGIV-Dlxfpw,SYNFAM-Vppqpc,record_update,PA,2025-01-04
TTL-O051PT6BDR,VH-8236894955,SYNGIV-Dlxfpw,SYNFAM-Vppqpc,record_update,PA,2026-07-17
TTL-IMVM7E7WZK,VH-9888925438,SYNGIV-O,SYNFAM-Uzypd,title_record,PA,2022-05-13
TTL-7NF61UIYLQ,VH-9888925438,SYNGIV-K,SYNFAM-Ofynly,ownership_change,PA,2023-08-14
TTL-1Z067JJD2N,VH-9888925438,SYNGIV-Ozylwo,SYNFAM-Uzypd,record_update,DE,2024-09-13
TTL-9RI6SSCK53,VH-9888925438,SYNGIV-Ozylwo,SYNFAM-Uzypd,record_update,DE,2025-03-09
TTL-H2UNCYCCSI,VH-3697627869,SYNGIV-L,SYNFAM-Xlyy,title_record,MD,2021-04-19
TTL-78W9GZOSC3,VH-3697627869,SYNGIV-Lxljl,SYNFAM-Xlyy,ownership_change,MD,2024-04-11
TTL-Y98KDVTUTP,VH-3697627869,SYNGIV-Ufly,SYNFAM-Otwwzy,record_update,DE,2024-04-12
TTL-YHMU1OQCMT,VH-3697627869,SYNGIV-L,SYNFAM-Xlyy,record_update,DE,2025-05-27
TTL-ISGT347P5X,VH-8050187199,SYNGIV-Lxmpc,SYNFAM-Nlawpd,title_record,DE,2021-11-06
TTL-S8BIA5C0QL,VH-8050187199,SYNGIV-Lxmpc,SYNFAM-Nlawpd,ownership_change,PA,2024-01-29
TTL-AU5PZHRVV0,VH-8050187199,SYNGIV-Xtctlx,SYNFAM-Ozwwpyd,record_update,PA,2025-09-18
TTL-RQ5ZXOHRBG,VH-8050187199,SYNGIV-Lxmpc,SYNFAM-Nlawpd,record_update,DE,2026-02-24
TTL-F6L7IMZXQP,VH-6072609782,SYNGIV-Ulnv,SYNFAM-Ctnslcodzy,title_record,PA,2022-04-07
TTL-YT4F4MCPFT,VH-6072609782,SYNGIV-Lwpilyopc,SYNFAM-Ctnslcodzy,ownership_change,DE,2023-08-19
TTL-910UZUQA5S,VH-6072609782,SYNGIV-Ulnv,SYNFAM-Ctnslcodzy,record_update,PA,2024-01-10
TTL-7PUAAW54KV,VH-6072609782,SYNGIV-Ulnv,SYNFAM-Ctnslcodzy,record_update,DE,2025-04-14
TTL-DSI3BFZKQ7,VH-5462067446,SYNGIV-Ulpye,SYNFAM-Atnvpee,title_record,DE,2021-12-17
TTL-KJSA6R9V98,VH-5462067446,SYNGIV-Nctlr,SYNFAM-Xzfw,ownership_change,PA,2024-02-23
TTL-TXNZAGTHUO,VH-5462067446,SYNGIV-Ulype,SYNFAM-Atnvpee,record_update,PA,2024-05-10
TTL-XRVICOWL78,VH-5462067446,SYNGIV-U,SYNFAM-Atnvpee,record_update,DE,2025-06-10
TTL-5BO9LZZKIP,VH-2350251526,SYNGIV-Ufly,SYNFAM-Dxtes,title_record,FL,2020-10-13
TTL-39PTD3B8XG,VH-2350251526,SYNGIV-Dzastl,SYNFAM-Dxtes,ownership_change,DE,2024-05-14
TTL-JQTSWLVJ1U,VH-2350251526,SYNGIV-Ufly,SYNFAM-Dxtes,record_update,FL,2025-01-03
TTL-W7VC98RK8L,VH-2350251526,SYNGIV-Ufly,SYNFAM-Dxtes,record_update,DE,2026-05-25
TTL-J2XK634E43,VH-7946326054,SYNGIV-Cspl,SYNFAM-Slww,title_record,FL,2021-11-21
TTL-0JO5TQ0SJP,VH-7946326054,SYNGIV-Wzwl,SYNFAM-Swlw,ownership_change,FL,2024-01-10
TTL-JTWGHJQREI,VH-7946326054,SYNGIV-Cspl,SYNFAM-Slww,record_update,DE,2024-11-20
TTL-FQ2LN449OA,VH-7946326054,SYNGIV-Cspl,SYNFAM-Slww,record_update,DE,2026-04-19
TTL-K0CI1HQRUR,VH-2061733531,SYNGIV-Ufwtly,SYNFAM-DPLWD,title_record,PA,2022-04-14
TTL-VJRCLN94ED,VH-2061733531,SYNGIV-Zedty,SYNFAM-Dplwd,ownership_change,DE,2024-05-30
TTL-UK9ZFTZFIN,VH-2061733531,SYNGIV-Ufwtlyl,SYNFAM-Dplwd,record_update,DE,2025-08-17
TTL-GIDVWY1PRJ,VH-2061733531,SYNGIV-Ufwtlyl,SYNFAM-Dplwd,record_update,PA,2025-10-02
TTL-IKYVBVR2ZH,VH-8774850245,SYNGIV-Utwwtly,SYNFAM-Dsppc,title_record,DE,2021-09-11
TTL-K890OE0ULQ,VH-8774850245,SYNGIV-H,SYNFAM-Vtcezy,ownership_change,NJ,2023-08-06
TTL-OX51T50FAB,VH-8774850245,SYNGIV-Utwwtly,SYNFAM-Dsppc,record_update,DE,2024-11-03
TTL-NZ63SR69EY,VH-8774850245,SYNGIV-U,SYNFAM-Dsppc,record_update,NJ,2025-09-07
TTL-KLC9R58MDB,VH-9993304098,SYNGIV-Czj,SYNFAM-Cpjpd,title_record,NJ,2022-04-13
TTL-AZDGWJ3JRZ,VH-9993304098,SYNGIV-Uzdp,SYNFAM-Cpjpd,ownership_change,DE,2023-12-05
TTL-AAIEM851CM,VH-9993304098,SYNGIV-Uzdp,SYNFAM-Cpjpd,record_update,NJ,2024-05-29
TTL-9XHMLAPOYQ,VH-9993304098,SYNGIV-Uzdp,SYNFAM-Cpjpd,record_update,DE,2024-09-15
TTL-U4I69S5J66,VH-5420996392,SYNGIV-Dzxpc,SYNFAM-Hstewpj,title_record,DE,2021-06-19
TTL-1C3Y4UK5U6,VH-5420996392,SYNGIV-Dzxpc,SYNFAM-Hstewpj,ownership_change,PA,2024-01-20
